Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523730243333,752234437785407,1.043872,4.9799395,8.312668
android.sensor.accelerometer,1523730243348,752234457777594,1.1109096,5.0278234,8.226477
android.sensor.accelerometer,1523730243368,752234477799469,1.1587936,5.094861,8.197746
android.sensor.accelerometer,1523730243388,752234497790094,1.2258313,5.094861,8.6095495
android.sensor.accelerometer,1523730243408,752234517780719,1.3694834,5.267244,8.264784
android.sensor.accelerometer,1523730243428,752234537804157,1.6089035,5.506664,8.015787
android.sensor.accelerometer,1523730243448,752234557794782,1.8387469,5.6886234,8.590396
android.sensor.accelerometer,1523730243468,752234577785407,2.0207062,5.765238,9.011775
android.sensor.accelerometer,1523730243488,752234597776032,1.9919758,6.0046577,9.078813
android.sensor.accelerometer,1523730243508,752234617797907,2.27928,6.4739213,9.14585
android.sensor.accelerometer,1523730243528,752234637788532,2.834735,6.9527617,9.270349
android.sensor.accelerometer,1523730243548,752234657780719,3.3806129,7.5465236,10.141838
android.sensor.accelerometer,1523730243568,752234677802594,3.9456444,8.599973,11.080365
android.sensor.accelerometer,1523730243588,752234697793219,5.3342814,9.586384,12.928689
android.sensor.accelerometer,1523730243608,752234717783844,7.5082164,9.940725,13.828909
android.sensor.accelerometer,1523730243628,752234737776032,10.371682,9.969456,11.674128
android.sensor.accelerometer,1523730243648,752234757796344,12.4785795,9.931149,9.14585
android.sensor.accelerometer,1523730243668,752234777788532,13.072341,9.471462,7.872135
android.sensor.accelerometer,1523730243688,752234797779157,13.64695,8.360553,6.9240313
android.sensor.accelerometer,1523730243708,752234817801032,13.560759,7.0581064,4.060566
android.sensor.accelerometer,1523730243728,752234837791657,13.962984,5.995081,1.3694834
android.sensor.accelerometer,1523730243748,752234857782282,13.962984,5.1810527,-0.545878
android.sensor.accelerometer,1523730243768,752234877774469,11.128249,4.6351743,-1.091756
android.sensor.accelerometer,1523730243789,752234897796344,8.7532015,4.2042184,-0.6512229
