Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523730394091,752385197793219,-0.19153613,2.6527755,9.356541
android.sensor.accelerometer,1523730394108,752385217783844,-0.06703765,2.681506,9.394848
android.sensor.accelerometer,1523730394128,752385237776032,-0.1340753,2.6431987,9.548077
android.sensor.accelerometer,1523730394148,752385257796344,-0.1436521,2.6048915,9.634268
android.sensor.accelerometer,1523730394168,752385277786969,-0.16280572,2.5761611,9.615114
android.sensor.accelerometer,1523730394188,752385297779157,-0.20111294,2.6048915,9.481039
android.sensor.accelerometer,1523730394208,752385317801032,-0.12449849,2.633622,9.452309
android.sensor.accelerometer,1523730394228,752385337791657,-0.19153613,2.5761611,9.481039
android.sensor.accelerometer,1523730394248,752385357782282,-0.1340753,2.6431987,9.509769
android.sensor.accelerometer,1523730394268,752385377772907,-0.095768064,2.633622,9.519346
android.sensor.accelerometer,1523730394288,752385397794782,-0.1340753,2.6240451,9.471462
android.sensor.accelerometer,1523730394308,752385417785407,-0.1436521,2.6144683,9.375694
android.sensor.accelerometer,1523730394328,752385437777594,-0.1436521,2.6431987,9.423578
android.sensor.accelerometer,1523730394348,752385457799469,-0.17238252,2.585738,9.471462
android.sensor.accelerometer,1523730394368,752385477790094,-0.17238252,2.5953147,9.471462
android.sensor.accelerometer,1523730394388,752385497780719,-0.1436521,2.6240451,9.461885
android.sensor.accelerometer,1523730394408,752385517804157,-0.19153613,2.6431987,9.500193
android.sensor.accelerometer,1523730394428,752385537794782,-0.18195933,2.6048915,9.557653
android.sensor.accelerometer,1523730394448,752385557785407,-0.15322891,2.6431987,9.672575
android.sensor.accelerometer,1523730394468,752385577776032,-0.1340753,2.6240451,9.576807
android.sensor.accelerometer,1523730394488,752385597797907,-0.10534488,2.633622,9.433155
android.sensor.accelerometer,1523730394508,752385617790094,-0.095768064,2.681506,9.433155
android.sensor.accelerometer,1523730394528,752385637780719,-0.18195933,2.6048915,9.452309
android.sensor.accelerometer,1523730394548,752385657802594,-0.20111294,2.566584,9.528923
android.sensor.accelerometer,1523730394568,752385677793219,-0.19153613,2.585738,9.557653
android.sensor.accelerometer,1523730394588,752385697785407,-0.047884032,2.6910827,9.471462
android.sensor.accelerometer,1523730394608,752385717776032,0.0,2.719813,9.260772
android.sensor.accelerometer,1523730394628,752385737797907,-0.15322891,2.6719291,9.270349
android.sensor.accelerometer,1523730394648,752385757788532,-0.11492168,2.6719291,9.490616
android.sensor.accelerometer,1523730394668,752385777779157,-0.08619126,2.6048915,9.643845
android.sensor.accelerometer,1523730394688,752385797802594,-0.15322891,2.6240451,9.624691
android.sensor.accelerometer,1523730394708,752385817793219,-0.25857377,2.5570073,9.490616
android.sensor.accelerometer,1523730394728,752385837783844,-0.22026655,2.5761611,9.471462
android.sensor.accelerometer,1523730394748,752385857774469,-0.095768064,2.5761611,9.576807
android.sensor.accelerometer,1523730394768,752385877796344,-0.20111294,2.5761611,9.605537
android.sensor.accelerometer,1523730394788,752385897786969,-0.15322891,2.5953147,9.634268
android.sensor.accelerometer,1523730394808,752385917779157,-0.11492168,2.6527755,9.490616
android.sensor.accelerometer,1523730394828,752385937801032,-0.05746084,2.719813,9.433155
android.sensor.accelerometer,1523730394848,752385957793219,-0.11492168,2.7485435,9.423578
android.sensor.accelerometer,1523730394868,752385977782282,-0.08619126,2.7006595,9.461885
android.sensor.accelerometer,1523730394888,752385997774469,-0.16280572,2.633622,9.624691
android.sensor.accelerometer,1523730394908,752386017796344,-0.22026655,2.5953147,9.595961
android.sensor.accelerometer,1523730394928,752386037786969,-0.21068975,2.6048915,9.528923
android.sensor.accelerometer,1523730394948,752386057777594,-0.21068975,2.5953147,9.433155
android.sensor.accelerometer,1523730394968,752386077799469,-0.17238252,2.5761611,9.461885
android.sensor.accelerometer,1523730394988,752386097790094,-0.16280572,2.5761611,9.433155
android.sensor.accelerometer,1523730395008,752386117782282,-0.2777274,2.4899697,9.394848
android.sensor.accelerometer,1523730395028,752386137804157,-0.32561144,2.566584,9.452309
android.sensor.accelerometer,1523730395048,752386157794782,-0.19153613,2.5570073,9.433155
android.sensor.accelerometer,1523730395068,752386177785407,-0.08619126,2.6623523,9.5385
android.sensor.accelerometer,1523730395088,752386197777594,-0.19153613,2.6240451,9.500193
android.sensor.accelerometer,1523730395108,752386217799469,-0.24899697,2.6527755,9.519346
android.sensor.accelerometer,1523730395128,752386237790094,-0.25857377,2.6048915,9.5385
android.sensor.accelerometer,1523730395148,752386257782282,-0.21068975,2.6527755,9.56723
android.sensor.accelerometer,1523730395168,752386277804157,-0.22984336,2.6240451,9.624691
android.sensor.accelerometer,1523730395188,752386297794782,-0.22984336,2.6240451,9.634268
android.sensor.accelerometer,1523730395208,752386317785407,-0.21068975,2.6527755,9.595961
android.sensor.accelerometer,1523730395228,752386337777594,-0.1436521,2.633622,9.528923
android.sensor.accelerometer,1523730395248,752386357799469,-0.1436521,2.6623523,9.414001
android.sensor.accelerometer,1523730395268,752386377788532,-0.22026655,2.6527755,9.385271
android.sensor.accelerometer,1523730395288,752386397779157,-0.23942018,2.566584,9.509769
android.sensor.accelerometer,1523730395308,752386417802594,-0.2873042,2.6048915,9.595961
android.sensor.accelerometer,1523730395328,752386437793219,-0.2777274,2.5378537,9.557653
android.sensor.accelerometer,1523730395348,752386457785407,-0.22984336,2.5953147,9.481039
android.sensor.accelerometer,1523730395368,752386477774469,-0.23942018,2.5761611,9.423578
android.sensor.accelerometer,1523730395388,752386497796344,-0.31603462,2.6431987,9.461885
android.sensor.accelerometer,1523730395408,752386517788532,-0.20111294,2.5953147,9.471462
android.sensor.accelerometer,1523730395428,752386537779157,-0.18195933,2.633622,9.557653
android.sensor.accelerometer,1523730395448,752386557802594,-0.16280572,2.6240451,9.519346
android.sensor.accelerometer,1523730395468,752386577793219,-0.24899697,2.6431987,9.481039
android.sensor.accelerometer,1523730395488,752386597782282,-0.4213795,2.6240451,9.509769
android.sensor.accelerometer,1523730395508,752386617772907,-0.23942018,2.633622,9.509769
android.sensor.accelerometer,1523730395528,752386637796344,-0.095768064,2.6623523,9.5385
android.sensor.accelerometer,1523730395548,752386657786969,-0.06703765,2.633622,9.442732
android.sensor.accelerometer,1523730395568,752386677777594,-0.32561144,2.6719291,9.414001
android.sensor.accelerometer,1523730395588,752386697799469,-0.47884035,2.6623523,9.500193
android.sensor.accelerometer,1523730395608,752386717791657,-0.45968673,2.566584,9.595961
android.sensor.accelerometer,1523730395628,752386737782282,-0.2681506,2.528277,9.615114
android.sensor.accelerometer,1523730395648,752386757772907,-0.2777274,2.5091233,9.5385
android.sensor.accelerometer,1523730395668,752386777794782,-0.49799395,2.6144683,9.471462
android.sensor.accelerometer,1523730395688,752386797785407,-0.41180268,2.6431987,9.509769
android.sensor.accelerometer,1523730395708,752386817777594,-0.16280572,2.6623523,9.5385
android.sensor.accelerometer,1523730395728,752386837799469,-0.2681506,2.6431987,9.615114
android.sensor.accelerometer,1523730395748,752386857790094,-0.32561144,2.6527755,9.595961
android.sensor.accelerometer,1523730395768,752386877780719,-0.25857377,2.6144683,9.528923
android.sensor.accelerometer,1523730395788,752386897804157,-0.31603462,2.7006595,9.5385
android.sensor.accelerometer,1523730395808,752386917794782,-0.32561144,2.6719291,9.682152
android.sensor.accelerometer,1523730395828,752386937785407,-0.2873042,2.7006595,9.615114
android.sensor.accelerometer,1523730395848,752386957777594,-0.32561144,2.681506,9.279925
android.sensor.accelerometer,1523730395868,752386977797907,-0.4405331,2.72939,9.184157
android.sensor.accelerometer,1523730395888,752386997788532,-0.4309563,2.681506,9.337387
android.sensor.accelerometer,1523730395908,752387017779157,-0.15322891,2.6240451,9.423578
android.sensor.accelerometer,1523730395928,752387037802594,-0.41180268,2.7006595,9.576807
