Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523730485333,752476437777594,4.6255975,5.8322754,6.0716953
android.sensor.accelerometer,1523730485348,752476457801032,5.947197,5.2863975,6.531382
android.sensor.accelerometer,1523730485368,752476477791657,6.2249246,5.5258174,6.933608
android.sensor.accelerometer,1523730485388,752476497782282,5.6215854,5.257667,6.933608
android.sensor.accelerometer,1523730485408,752476517774469,4.999093,5.2289367,6.4739213
android.sensor.accelerometer,1523730485428,752476537794782,4.8267107,4.9799395,5.4683566
android.sensor.accelerometer,1523730485448,752476557786969,5.046977,4.9320555,4.7309427
android.sensor.accelerometer,1523730485468,752476577777594,5.439626,4.865018,4.606444
android.sensor.accelerometer,1523730485488,752476597799469,5.4300494,4.76925,5.104438
android.sensor.accelerometer,1523730485508,752476617791657,5.506664,4.8267107,6.033388
android.sensor.accelerometer,1523730485528,752476637782282,5.0374002,5.00867,6.339846
android.sensor.accelerometer,1523730485548,752476657804157,4.9895163,5.0757074,5.133168
android.sensor.accelerometer,1523730485568,752476677794782,5.209783,5.1523223,3.3614593
android.sensor.accelerometer,1523730485588,752476697785407,5.985504,5.085284,3.7828386
android.sensor.accelerometer,1523730485608,752476717777594,6.1770406,5.2289367,5.1810527
android.sensor.accelerometer,1523730485628,752476737799469,5.93762,4.9703627,6.244078
android.sensor.accelerometer,1523730485648,752476757790094,5.9567738,4.6255975,6.9048777
android.sensor.accelerometer,1523730485668,752476777780719,5.947197,4.405331,6.196194
android.sensor.accelerometer,1523730485688,752476797802594,6.215348,3.9264908,5.0661306
android.sensor.accelerometer,1523730485708,752476817793219,7.2783732,3.5529952,5.45878
android.sensor.accelerometer,1523730485728,752476837783844,7.345411,3.9456444,7.6614456
android.sensor.accelerometer,1523730485748,752476857776032,6.646304,4.1371803,8.628703
android.sensor.accelerometer,1523730485768,752476877797907,7.431602,4.3287168,7.7572136
android.sensor.accelerometer,1523730485788,752476897788532,10.065224,5.506664,6.5218053
android.sensor.accelerometer,1523730485808,752476917779157,13.273455,6.090849,4.31914
android.sensor.accelerometer,1523730485828,752476937801032,16.16565,6.933608,3.3997664
android.sensor.accelerometer,1523730485848,752476957793219,17.688362,7.086837,2.681506
android.sensor.accelerometer,1523730485868,752476977783844,16.146496,6.8761473,0.7278373
android.sensor.accelerometer,1523730485888,752476997776032,14.403518,6.081272,-0.7182605
android.sensor.accelerometer,1523730485908,752477017796344,12.899959,5.4683566,-1.8962077
android.sensor.accelerometer,1523730485928,752477037786969,11.3964,4.7405195,-3.3423057
android.sensor.accelerometer,1523730485948,752477057779157,10.084377,4.050989,-5.4779334
android.sensor.accelerometer,1523730485968,752477077801032,8.916007,3.3518825,-6.0238113
android.sensor.accelerometer,1523730485988,752477097791657,7.240066,2.6527755,-4.7309427
android.sensor.accelerometer,1523730486008,752477117782282,5.449203,1.9632454,-3.9360676
android.sensor.accelerometer,1523730486028,752477137774469,3.916914,1.2162545,-4.10845
android.sensor.accelerometer,1523730486048,752477157796344,2.7485435,0.8619126,-3.2848446
android.sensor.accelerometer,1523730486068,752477177786969,2.0494366,0.4309563,-2.96881
android.sensor.accelerometer,1523730486088,752477197777594,1.4748282,-0.019153614,-3.1794999
android.sensor.accelerometer,1523730486108,752477217799469,0.6799533,-0.45010993,-3.016694
android.sensor.accelerometer,1523730486128,752477237791657,0.0,-0.94810385,-2.078167
android.sensor.accelerometer,1523730486148,752477257782282,-0.12449849,-1.4748282,-1.0726024
android.sensor.accelerometer,1523730486168,752477277804157,0.1340753,-1.6950948,-0.24899697
android.sensor.accelerometer,1523730486188,752477297794782,0.2777274,-2.27928,1.13964
android.sensor.accelerometer,1523730486208,752477317786969,0.23942018,-2.7964275,2.1068976
android.sensor.accelerometer,1523730486228,752477337777594,0.076614454,-3.572149,3.4284968
android.sensor.accelerometer,1523730486248,752477357799469,-0.45968673,-4.261679,4.510676
android.sensor.accelerometer,1523730486268,752477377790094,-0.60333884,-5.1235914,5.48751
android.sensor.accelerometer,1523730486288,752477397780719,0.23942018,-5.6407394,7.565677
android.sensor.accelerometer,1523730486308,752477417804157,1.4556746,-5.8322754,8.858546
android.sensor.accelerometer,1523730486328,752477437794782,3.2369606,-6.2728086,9.433155
android.sensor.accelerometer,1523730486348,752477457783844,5.2289367,-7.297527,10.831368
android.sensor.accelerometer,1523730486368,752477477776032,6.339846,-7.7667904,12.229582
android.sensor.accelerometer,1523730486388,752477497797907,6.579266,-8.0445175,13.072341
android.sensor.accelerometer,1523730486408,752477517788532,7.07726,-8.561666,14.5759
android.sensor.accelerometer,1523730486428,752477537779157,8.848969,-8.7532015,15.495274
android.sensor.accelerometer,1523730486448,752477557802594,12.325351,-9.232041,13.8959465
android.sensor.accelerometer,1523730486468,752477577793219,14.346057,-9.701305,12.344504
android.sensor.accelerometer,1523730486488,752477597783844,14.595054,-10.266336,14.757859
android.sensor.accelerometer,1523730486508,752477617776032,14.54717,-10.553641,17.592594
android.sensor.accelerometer,1523730486528,752477637797907,16.634912,-11.195287,15.945383
android.sensor.accelerometer,1523730486548,752477657786969,19.699492,-11.789049,10.486604
android.sensor.accelerometer,1523730486568,752477677779157,21.38501,-12.306197,9.270349
android.sensor.accelerometer,1523730486588,752477697801032,21.499931,-12.239159,11.281479
android.sensor.accelerometer,1523730486608,752477717791657,23.03222,-12.823344,11.118672
android.sensor.accelerometer,1523730486628,752477737782282,25.637112,-13.263878,6.2632318
android.sensor.accelerometer,1523730486648,752477757774469,29.237991,-13.340492,1.0247183
android.sensor.accelerometer,1523730486668,752477777796344,29.640217,-13.244724,-0.38307226
android.sensor.accelerometer,1523730486688,752477797786969,29.103916,-13.637373,-0.12449849
android.sensor.accelerometer,1523730486708,752477817777594,28.232426,-14.106636,-1.5131354
android.sensor.accelerometer,1523730486728,752477837799469,26.508602,-14.317327,-3.5913026
android.sensor.accelerometer,1523730486748,752477857791657,24.334665,-13.723564,-5.6790466
android.sensor.accelerometer,1523730486768,752477877782282,21.969194,-12.488156,-6.5984197
android.sensor.accelerometer,1523730486788,752477897774469,20.12087,-11.18571,-6.1387334
android.sensor.accelerometer,1523730486808,752477917794782,17.391481,-9.844957,-4.5872903
android.sensor.accelerometer,1523730486828,752477937785407,15.246277,-8.7053175,-3.3135753
android.sensor.accelerometer,1523730486848,752477957777594,14.288596,-7.699753,-2.6910827
android.sensor.accelerometer,1523730486868,752477977799469,13.053187,-7.1251445,-2.920926
android.sensor.accelerometer,1523730486888,752477997791657,11.779472,-6.6846113,-3.5625722
android.sensor.accelerometer,1523730486908,752478017780719,10.831368,-6.1387334,-2.4708161
android.sensor.accelerometer,1523730486928,752478037802594,9.32781,-5.995081,-1.6280571
android.sensor.accelerometer,1523730486948,752478057794782,7.8050976,-5.6790466,0.0
android.sensor.accelerometer,1523730486968,752478077785407,6.3111157,-5.2959743,0.7374141
android.sensor.accelerometer,1523730486988,752478097776032,4.8745947,-4.9224787,1.1300632
android.sensor.accelerometer,1523730487008,752478117799469,3.6966474,-4.4340615,0.50757074
android.sensor.accelerometer,1523730487028,752478137788532,2.9400797,-3.86903,-0.019153614
