Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523730156731,752147837791657,2.0494366,5.8801594,7.73806
android.sensor.accelerometer,1523730156748,752147857782282,2.078167,5.8801594,7.642292
android.sensor.accelerometer,1523730156768,752147877804157,2.1164744,5.861006,7.431602
android.sensor.accelerometer,1523730156788,752147897794782,2.1643584,5.841852,7.4603324
android.sensor.accelerometer,1523730156808,752147917785407,2.231396,5.851429,7.699753
android.sensor.accelerometer,1523730156828,752147937776032,2.0015526,5.851429,7.9104424
android.sensor.accelerometer,1523730156848,752147957799469,1.9249382,5.8705826,7.699753
android.sensor.accelerometer,1523730156868,752147977790094,2.0973208,5.899313,7.469909
android.sensor.accelerometer,1523730156888,752147997780719,2.0398598,5.93762,7.153875
android.sensor.accelerometer,1523730156908,752148017802594,2.0685902,5.93762,7.441179
android.sensor.accelerometer,1523730156928,752148037793219,1.8483237,5.9759274,7.699753
android.sensor.accelerometer,1523730156948,752148057783844,1.685518,6.1195793,7.52737
android.sensor.accelerometer,1523730156968,752148077776032,1.2354081,6.579266,7.240066
android.sensor.accelerometer,1523730156988,752148097797907,0.8714894,7.326257,7.431602
android.sensor.accelerometer,1523730157008,752148117788532,0.34476504,8.312668,8.283937
android.sensor.accelerometer,1523730157029,752148137779157,-0.4405331,9.241618,9.260772
android.sensor.accelerometer,1523730157049,752148157802594,-1.0630256,10.160992,10.429143
android.sensor.accelerometer,1523730157069,752148177793219,-1.4173675,10.860099,12.612655
android.sensor.accelerometer,1523730157089,752148197783844,-1.5035586,10.869676,13.88637
android.sensor.accelerometer,1523730157109,752148217776032,-1.7908629,10.218452,14.633361
android.sensor.accelerometer,1523730157129,752148237796344,-2.432509,9.030929,15.610195
android.sensor.accelerometer,1523730157149,752148257786969,-3.1028855,7.326257,17.937359
android.sensor.accelerometer,1523730157169,752148277779157,-3.821146,5.353435,20.321983
android.sensor.accelerometer,1523730157189,752148297801032,-3.715801,3.371036,19.440918
android.sensor.accelerometer,1523730157209,752148317791657,-3.2369606,1.484405,17.659632
android.sensor.accelerometer,1523730157229,752148337782282,-2.2409728,-0.22026655,16.749836
android.sensor.accelerometer,1523730157248,752148357774469,-0.641646,-1.7238252,15.667656
android.sensor.accelerometer,1523730157268,752148377796344,0.79487497,-2.873042,13.340492
android.sensor.accelerometer,1523730157288,752148397786969,2.6527755,-3.821146,9.586384
android.sensor.accelerometer,1523730157308,752148417777594,4.156334,-4.098873,5.717354
android.sensor.accelerometer,1523730157328,752148437801032,4.8458643,-4.012682,3.2752678
android.sensor.accelerometer,1523730157348,752148457791657,4.6926355,-3.620033,2.5091233
android.sensor.accelerometer,1523730157368,752148477780719,4.060566,-3.3614593,2.6240451
android.sensor.accelerometer,1523730157388,752148497804157,3.8594532,-3.620033,2.7581203
android.sensor.accelerometer,1523730157408,752148517794782,5.056554,-3.9743748,0.8714894
android.sensor.accelerometer,1523730157428,752148537783844,6.033388,-3.4955344,-0.7565677
android.sensor.accelerometer,1523730157448,752148557776032,5.2002063,-2.7581203,-2.719813
android.sensor.accelerometer,1523730157468,752148577797907,5.793968,-2.5091233,-3.41892
android.sensor.accelerometer,1523730157488,752148597790094,7.929596,-2.432509,-0.9959879
android.sensor.accelerometer,1523730157508,752148617780719,9.059659,-2.336741,0.25857377
android.sensor.accelerometer,1523730157528,752148637802594,9.500193,-2.6048915,-0.47884035
android.sensor.accelerometer,1523730157548,752148657794782,11.300632,-2.9975405,-2.327164
android.sensor.accelerometer,1523730157568,752148677785407,12.785037,-3.1986535,-5.48751
android.sensor.accelerometer,1523730157588,752148697776032,13.781025,-3.3039982,-6.6846113
android.sensor.accelerometer,1523730157608,752148717797907,14.259866,-3.8977604,-5.142745
android.sensor.accelerometer,1523730157628,752148737788532,14.480132,-4.6351743,-4.7022123
android.sensor.accelerometer,1523730157648,752148757780719,15.217546,-5.4204726,-5.391742
android.sensor.accelerometer,1523730157668,752148777801032,16.883911,-6.4164605,-9.069236
android.sensor.accelerometer,1523730157688,752148797793219,21.068975,-7.2783732,-11.224017
android.sensor.accelerometer,1523730157708,752148817783844,25.206156,-8.015787,-13.397953
android.sensor.accelerometer,1523730157728,752148837776032,28.242002,-8.341399,-14.642938
android.sensor.accelerometer,1523730157748,752148857796344,30.550014,-9.136273,-16.299725
android.sensor.accelerometer,1523730157768,752148877786969,34.112587,-9.892841,-14.221559
android.sensor.accelerometer,1523730157788,752148897779157,37.780502,-10.496181,-13.704411
android.sensor.accelerometer,1523730157808,752148917801032,41.103653,-13.024457,-13.579912
android.sensor.accelerometer,1523730157828,752148937793219,41.668686,-17.439365,-7.824251
android.sensor.accelerometer,1523730157848,752148957783844,38.048653,-20.66675,6.0525417
android.sensor.accelerometer,1523730157868,752148977774469,31.095892,-20.87744,21.260511
android.sensor.accelerometer,1523730157888,752148997796344,20.839132,-18.703505,30.262709
android.sensor.accelerometer,1523730157908,752149017786969,4.3957543,-14.681245,38.08696
android.sensor.accelerometer,1523730157928,752149037777594,-4.903325,-9.260772,46.916775
android.sensor.accelerometer,1523730157948,752149057801032,-2.719813,-5.650316,35.529953
android.sensor.accelerometer,1523730157968,752149077791657,4.5872903,-3.763685,18.65562
android.sensor.accelerometer,1523730157988,752149097782282,5.8801594,-1.5514427,8.1881695
android.sensor.accelerometer,1523730158008,752149117804157,3.6391866,-0.78529817,4.7500963
android.sensor.accelerometer,1523730158028,752149137794782,1.1971009,-0.05746084,2.1452048
android.sensor.accelerometer,1523730158048,752149157785407,0.62249243,1.043872,0.6512229
android.sensor.accelerometer,1523730158068,752149177777594,2.6240451,2.0973208,0.6895301
android.sensor.accelerometer,1523730158088,752149197797907,5.4683566,3.2082303,-1.292869
android.sensor.accelerometer,1523730158108,752149217790094,6.5601125,3.4093432,-6.9623384
android.sensor.accelerometer,1523730158128,752149237782282,8.149862,4.10845,-3.8402996
android.sensor.accelerometer,1523730158148,752149257804157,8.868123,4.0892963,-0.23942018
android.sensor.accelerometer,1523730158168,752149277794782,7.8529816,4.711789,0.8714894
android.sensor.accelerometer,1523730158188,752149297785407,7.28795,4.903325,0.59376204
android.sensor.accelerometer,1523730158208,752149317776032,7.192182,5.1906295,2.2505496
android.sensor.accelerometer,1523730158228,752149337797907,7.642292,5.2768207,3.4284968
android.sensor.accelerometer,1523730158248,752149357788532,8.331821,5.142745,3.7732618
android.sensor.accelerometer,1523730158268,752149377780719,8.542512,5.3247046,3.323152
android.sensor.accelerometer,1523730158288,752149397802594,7.2113357,5.6215854,2.7964275
android.sensor.accelerometer,1523730158308,752149417793219,6.981492,5.535394,3.5242648
android.sensor.accelerometer,1523730158328,752149437783844,7.326257,5.4204726,4.3287168
android.sensor.accelerometer,1523730158348,752149457774469,7.7667904,5.6215854,2.96881
android.sensor.accelerometer,1523730158368,752149477797907,8.00621,5.5258174,1.6089035
android.sensor.accelerometer,1523730158388,752149497786969,7.431602,5.209783,0.9768343
