Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1523730610710,752601817790094,-0.15570082,-0.06925467,0.05644395
android.sensor.gyroscope,1523730610730,752601837779157,-0.151896,-0.072797686,0.061889376
android.sensor.gyroscope,1523730610750,752601857802594,-0.14152876,-0.058904864,0.0760789
android.sensor.gyroscope,1523730610770,752601877793219,-0.13252285,-0.052080624,0.07689921
android.sensor.gyroscope,1523730610790,752601897783844,-0.14453071,-0.05454154,0.09162979
android.sensor.gyroscope,1523730610810,752601917776032,-0.13362241,-0.033527777,0.092170835
android.sensor.gyroscope,1523730610830,752601937797907,-0.10389945,0.004363323,0.10307915
android.sensor.gyroscope,1523730610850,752601957788532,-0.07553785,0.02125811,0.0951728
android.sensor.gyroscope,1523730610870,752601977779157,-0.07962192,0.03544764,0.10389945
android.sensor.gyroscope,1523730610890,752601997801032,-0.07307693,0.043074727,0.09843657
android.sensor.gyroscope,1523730610910,752602017793219,-0.0850848,0.037891097,0.09843657
android.sensor.gyroscope,1523730610930,752602037783844,-0.0853466,0.043895032,0.095713854
android.sensor.gyroscope,1523730610950,752602057774469,-0.095713854,0.016632987,0.08644616
android.sensor.gyroscope,1523730610970,752602077796344,-0.11180579,0.0046251225,0.085887656
android.sensor.gyroscope,1523730610990,752602097786969,-0.1128879,-0.0076270886,0.07443829
android.sensor.gyroscope,1523730611010,752602117777594,-0.12135274,-0.017994344,0.069533914
android.sensor.gyroscope,1523730611030,752602137801032,-0.10580186,-0.015271631,0.061086524
android.sensor.gyroscope,1523730611050,752602157791657,-0.08970992,-0.012531464,0.051539574
android.sensor.gyroscope,1523730611070,752602177782282,-0.095713854,-0.042812925,0.036529742
android.sensor.gyroscope,1523730611090,752602197772907,-0.14343116,-0.103340946,0.031346112
android.sensor.gyroscope,1523730611110,752602217794782,-0.17507398,-0.16416568,0.02453933
android.sensor.gyroscope,1523730611130,752602237785407,-0.21080087,-0.22415264,0.019896753
android.sensor.gyroscope,1523730611150,752602257777594,-0.19933406,-0.2077989,0.023998277
android.sensor.gyroscope,1523730611170,752602277799469,-0.12053244,-0.08234464,0.043074727
android.sensor.gyroscope,1523730611190,752602297790094,0.1420698,0.3433237,0.21434389
android.sensor.gyroscope,1523730611210,752602317780719,0.340601,0.7035771,0.35505232
android.sensor.gyroscope,1523730611230,752602337804157,0.47204176,0.99483764,0.50040334
android.sensor.gyroscope,1523730611250,752602357794782,0.5644918,1.2683482,0.6280393
android.sensor.gyroscope,1523730611270,752602377785407,0.62095326,1.5285244,0.7515737
android.sensor.gyroscope,1523730611290,752602397776032,0.66130525,1.764144,0.87620765
android.sensor.gyroscope,1523730611310,752602417797907,0.66676813,1.9364952,0.99401736
android.sensor.gyroscope,1523730611331,752602437790094,0.6062227,2.0079315,1.082366
android.sensor.gyroscope,1523730611350,752602457780719,0.4987802,1.9869351,1.1303625
android.sensor.gyroscope,1523730611370,752602477802594,0.3577925,1.9013094,1.155181
android.sensor.gyroscope,1523730611390,752602497793219,0.19907226,1.7744937,1.1636285
android.sensor.gyroscope,1523730611410,752602517785407,0.047996555,1.6746957,1.1791793
android.sensor.gyroscope,1523730611431,752602537776032,-0.09271189,1.6250587,1.2195488
android.sensor.gyroscope,1523730611450,752602557797907,-0.27242845,1.5465188,1.2754517
android.sensor.gyroscope,1523730611470,752602577788532,-0.47095963,1.4398966,1.3894391
android.sensor.gyroscope,1523730611490,752602597780719,-0.6713933,1.2724497,1.607326
android.sensor.gyroscope,1523730611510,752602617802594,-0.87893033,1.0883698,1.9689409
android.sensor.gyroscope,1523730611531,752602637793219,-1.1720933,0.90128803,2.4988053
android.sensor.gyroscope,1523730611550,752602657783844,-1.5271631,0.60294145,3.2452128
android.sensor.gyroscope,1523730611570,752602677774469,-1.8162246,-0.0054454273,4.31695
android.sensor.gyroscope,1523730611590,752602697796344,-1.5495207,-1.2007167,5.672861
android.sensor.gyroscope,1523730611610,752602717786969,-0.11398745,-3.41156,6.6145186
android.sensor.gyroscope,1523730611630,752602737779157,1.5988786,-6.0077376,6.349438
android.sensor.gyroscope,1523730611650,752602757801032,2.1170146,-7.4481926,5.378337
android.sensor.gyroscope,1523730611670,752602777791657,1.8584964,-7.7945185,4.4440446
android.sensor.gyroscope,1523730611690,752602797782282,1.4077127,-7.5943637,3.7246373
android.sensor.gyroscope,1523730611710,752602817774469,1.0163751,-7.078392,3.1860287
